NAME,ELO,YEAR
McNeese State,1353.49266574,2016.0
Voorhees,1353.21229138,2017.0
UC-Davis,1353.04761954,2014.0
Sacred Heart,1352.67550566,2017.0
Texas Lutheran,1352.52704818,2017.0
Eastern Michigan,1352.51311108,2011.0
Southern Illinois-Edwardsville,1352.46268201,2016.0
Champion Baptist,1352.14932537,2013.0
Miles,1351.94255733,2017.0
Dartmouth,1351.51286679,2013.0
Bob Jones University,1351.45555512,2016.0
Bob Jones University,1351.45555512,2017.0
Rockhurst,1351.33693905,2017.0
Rockhurst,1351.33693905,2016.0
Chaminade,1351.2631151,2015.0
Bristol University,1351.22256487,2017.0
Spring Hill,1351.21194589,2012.0
Pacific Lutheran,1350.77056445,2016.0
Dallas Christian,1350.34836285,2012.0
Dillard,1350.33520631,2013.0
Howard Payne,1350.27255604,2015.0
Lees-McRae,1350.24274761,2017.0
Miami (OH),1349.72623929,2013.0
Brescia,1349.60589881,2017.0
Chicago State,1349.21499024,2015.0
Florida Christian,1349.12112448,2015.0
Florida Christian,1349.12112448,2016.0
Florida Christian,1349.12112448,2017.0
Truett-McConnell,1348.84832569,2017.0
Randolph,1348.8103213,2017.0
Randolph,1348.8103213,2016.0
North Carolina-Greensboro,1348.40842719,2013.0
UC-Santa Cruz,1348.38809441,2015.0
UC-Santa Cruz,1348.38809441,2017.0
UC-Santa Cruz,1348.38809441,2016.0
UC-Santa Cruz,1348.38809441,2014.0
Allen,1348.271004,2013.0
Urbana,1348.26953788,2017.0
Hillsdale,1348.25782254,2017.0
St. Andrews,1348.24182792,2014.0
Jacksonville State,1347.69410932,2016.0
Longwood,1347.44208148,2016.0
Saint Francis (PA),1347.25067378,2016.0
Colorado Christian,1347.08826462,2016.0
New Hampshire,1346.74881671,2011.0
Austin Peay,1346.73637012,2015.0
Waldorf,1346.57723052,2016.0
Troy,1346.50759512,2015.0
Campbell,1346.35605541,2016.0
Mars Hill,1345.82732577,2016.0
Averett,1345.66321727,2017.0
Barber-Scotia,1345.61127588,2015.0
Barber-Scotia,1345.61127588,2017.0
Barber-Scotia,1345.61127588,2016.0
DePaul,1345.59231311,2011.0
Mayville State,1345.53337567,2013.0
Sacramento State,1345.40034547,2011.0
Texas State,1345.37233208,2014.0
Ave Maria,1345.33382676,2016.0
Prairie View,1345.16120494,2017.0
Central Michigan,1345.14325272,2014.0
Texas-Tyler,1344.885479,2015.0
Texas-Rio Grande Valley,1344.78685696,2016.0
Texas-Rio Grande Valley,1344.75886552,2017.0
Hartford,1344.33614275,2012.0
Roosevelt,1344.05295432,2015.0
Roosevelt,1344.05295432,2014.0
Central Michigan,1344.00851411,2013.0
Illinois-Chicago,1343.93593031,2014.0
Southern Utah,1343.71597877,2013.0
Jacksonville State,1343.59444909,2014.0
Florida International,1343.5259702,2012.0
Colgate,1343.46818641,2011.0
Coppin State,1343.38126495,2014.0
Chattanooga,1343.21414498,2012.0
Warren Wilson,1343.19456483,2014.0
Lyndon State,1343.14806549,2016.0
Chaminade,1342.83772908,2016.0
Louisiana College,1342.62076247,2013.0
Vanguard,1342.51945298,2014.0
Fisher College,1342.51803146,2015.0
Robert Morris (IL),1342.3808103,2016.0
Robert Morris (IL),1342.3808103,2015.0
Robert Morris (IL),1342.3808103,2017.0
Western State,1342.30255544,2015.0
Walla Walla,1342.13206408,2015.0
Walla Walla,1342.13206408,2016.0
Loyola (MD),1342.01532841,2016.0
St. Thomas (TX),1341.93437544,2015.0
Bluefield College (VA),1341.71723738,2017.0
Bluefield College (VA),1341.71723738,2016.0
Eastern Illinois,1341.71594931,2012.0
Citadel,1341.56174561,2015.0
Mayville State,1341.49114764,2014.0
Citadel,1341.17874889,2011.0
Waldorf,1341.01945211,2017.0
Auburn Montgomery,1340.9811973,2015.0
Florida A&M,1340.71679397,2012.0
Holy Names,1340.32146516,2016.0
Saint Francis (PA),1340.01228075,2014.0
Quinnipiac,1339.90028676,2016.0
San Diego,1339.0875326,2011.0
Central Arkansas,1339.02681914,2017.0
Samford,1338.91031942,2011.0
Pacific Lutheran,1338.80741839,2017.0
Hannibal-LaGrange,1338.79754805,2014.0
Hannibal-LaGrange,1338.79754805,2013.0
Judson,1338.19492335,2014.0
Columbia International,1337.53399254,2017.0
Indiana-Kokomo,1337.48402177,2017.0
North Greenville,1337.45199729,2017.0
North Greenville,1337.45199729,2016.0
North Carolina A&T,1337.08831326,2012.0
Prairie View,1337.04701389,2013.0
Lafayette,1336.93864714,2017.0
North Carolina Wesleyan,1336.93861701,2016.0
Fairfield,1336.86100854,2014.0
Brewton-Parker,1336.74783335,2015.0
Brewton-Parker,1336.74783335,2016.0
North Carolina-Wilmington,1336.72667101,2014.0
Seattle,1336.698667,2013.0
Lyndon State,1336.65365962,2017.0
Western State,1336.02456096,2016.0
Hartford,1336.00571529,2017.0
Montana State,1335.8912753,2015.0
Allen,1335.77408495,2014.0
Fordham,1335.42469665,2011.0
Rice,1335.228303,2013.0
Indiana-Northwest,1335.2247513,2014.0
Chaminade,1335.10228143,2017.0
Antelope Valley,1334.75878144,2017.0
Goldey-Beacom,1334.65160934,2017.0
Central Arkansas,1334.60464317,2014.0
Northern Illinois,1334.57086483,2011.0
Long Island University,1334.3726889,2014.0
Texas-Rio Grande Valley,1334.0634408,2014.0
Charleston Southern,1334.03605482,2016.0
Northern New Mexico,1333.95264744,2014.0
St. Edward's,1333.82304285,2016.0
Ecclesia,1333.47400369,2014.0
Reinhardt,1333.36025764,2012.0
Fisher College,1333.26977213,2016.0
Rice,1332.92787225,2014.0
Oakwood,1332.81297651,2014.0
Milligan,1332.77283592,2012.0
Loyola (IL),1332.07811646,2012.0
Prairie View,1331.83083943,2012.0
Lyon,1331.7821778,2013.0
Hiwassee,1331.5202627,2014.0
Cincinnati Christian,1331.34280224,2014.0
Northern Arizona,1331.26170875,2013.0
Edward Waters,1331.24982395,2015.0
Liberty,1330.87689761,2014.0
La Verne,1330.67372402,2017.0
La Verne,1330.67372402,2016.0
Texas-Rio Grande Valley,1330.65053768,2015.0
Prairie View,1330.52953896,2011.0
Nicholls State,1330.49027283,2013.0
Florida Memorial,1330.39891792,2017.0
Santa Clara,1330.36522748,2012.0
Texas-Rio Grande Valley,1330.2447284,2012.0
Quinnipiac,1330.22708299,2017.0
Coppin State,1329.69205202,2015.0
Bradley,1329.56951034,2012.0
Jackson State,1328.94991904,2013.0
Illinois-Chicago,1328.86619951,2012.0
Alaska-Anchorage,1328.75861283,2016.0
Ball State,1328.43519378,2014.0
Johnson University,1328.22798192,2017.0
Mayville State,1328.1480385,2016.0
Mayville State,1328.1480385,2015.0
Western State,1328.05294188,2017.0
North Carolina Wesleyan,1328.03078415,2017.0
Appalachian State,1327.29276234,2014.0
Monmouth,1326.91947415,2011.0
Toccoa Falls,1326.45600613,2014.0
La Sierra,1326.2970831,2015.0
La Sierra,1326.2970831,2014.0
La Sierra,1326.2970831,2016.0
La Sierra,1326.2970831,2017.0
Hartford,1326.29389172,2016.0
Great Falls,1326.2020058,2016.0
Edward Waters,1326.07681876,2016.0
Holy Names,1326.06599108,2017.0
Shenandoah,1325.96442913,2017.0
Washington Adventist,1325.26879451,2017.0
Washington Adventist,1325.26879451,2016.0
Massachusetts-Lowell,1325.21686774,2015.0
Texas-Tyler,1324.84078318,2016.0
Texas-Tyler,1324.84078318,2017.0
Hannibal-LaGrange,1324.50447223,2015.0
Northern Arizona,1324.45903876,2016.0
Schreiner,1324.33089152,2016.0
Marist,1324.27749732,2017.0
New Orleans,1324.20636135,2016.0
Lyon,1324.08004745,2014.0
Alabama State,1323.89414194,2012.0
Idaho State,1323.80073646,2012.0
Loyola (LA),1323.73008377,2014.0
Wake Forest,1323.24285784,2011.0
New Orleans,1323.13743324,2013.0
Vanguard,1322.46815263,2015.0
St. Thomas (TX),1322.11187578,2016.0
North Carolina-Wilmington,1321.95572172,2013.0
Eureka,1321.82369877,2015.0
Montana Tech,1321.78234869,2017.0
Siena,1321.77253362,2013.0
Alaska-Anchorage,1321.70241894,2017.0
Colorado Christian,1321.16834663,2017.0
Jarvis Christian,1320.83532999,2015.0
Eastern Illinois,1320.82600813,2011.0
Southern Virginia,1320.69411554,2013.0
Southern Virginia,1320.69411554,2014.0
San Jose State,1320.61460373,2013.0
Maryland-Eastern Shore,1320.31430151,2016.0
Arlington Baptist,1320.09416483,2014.0
Central Baptist,1319.82818559,2014.0
St. Edward's,1319.75587219,2017.0
Lamar,1319.64291222,2016.0
Colgate,1319.36023617,2013.0
Illinois-Chicago,1319.34062604,2011.0
Southern Virginia,1318.76422281,2015.0
Southern Virginia,1318.76422281,2016.0
Army,1318.46247131,2011.0
Kennesaw State,1318.37110319,2015.0
Northern Kentucky,1318.20527042,2014.0
Louisiana State-Alexandria,1317.92783489,2017.0
Houston Baptist,1317.90847434,2012.0
Fairleigh Dickinson,1317.83340722,2017.0
Crowley's Ridge,1317.78001076,2015.0
Roosevelt,1317.53484352,2016.0
Stetson,1317.32587048,2015.0
Maine,1317.32455392,2013.0
Presbyterian,1317.22879231,2013.0
Stetson,1317.2208208,2012.0
Mayville State,1317.05941453,2017.0
McNeese State,1316.7314975,2017.0
Virginia Wise,1316.58245921,2012.0
Austin Peay,1315.83858041,2013.0
Maine,1315.59229908,2012.0
Walla Walla,1315.29528481,2017.0
Kennesaw State,1314.83853785,2011.0
Central Pennsylvania College,1314.72284545,2013.0
William & Mary,1314.36126319,2012.0
Indiana-Northwest,1313.62222632,2015.0
Cal State Northridge,1313.47215805,2012.0
Southern Illinois-Edwardsville,1313.27145693,2013.0
Campbell,1313.02480888,2011.0
Fisk,1312.63015023,2016.0
Montreat,1312.34889865,2012.0
Ball State,1312.09629356,2015.0
Mount St. Mary's,1311.53979451,2012.0
St. Thomas (TX),1311.26022249,2017.0
Eureka,1311.20775341,2016.0
Alcorn State,1310.85502586,2014.0
Virginia Military Institute,1310.39350002,2017.0
Cal State Bakersfield,1310.22632062,2011.0
Oakwood,1309.78487521,2015.0
Marist,1309.72230725,2016.0
Spring Hill,1309.70054482,2013.0
Northern New Mexico,1309.52274085,2015.0
Texas A&M-Corpus Christi,1309.29995889,2013.0
Warren Wilson,1309.22172898,2015.0
Selma University,1308.91703028,2017.0
Abilene Christian,1308.9149954,2015.0
Virginia Intermont,1308.45806203,2015.0
Virginia Intermont,1308.45806203,2017.0
Virginia Intermont,1308.45806203,2016.0
Virginia Intermont,1308.45806203,2014.0
Ecclesia,1308.14026487,2015.0
Bethune-Cookman,1308.09715181,2017.0
Fort Valley State,1307.06295275,2016.0
Campbell,1306.91303854,2014.0
Portland State,1306.7959117,2013.0
Coppin State,1306.68423069,2016.0
Schreiner,1306.53659264,2017.0
Northern New Mexico,1306.50476474,2016.0
Oakland City,1306.40319576,2014.0
North Dakota,1306.34501157,2015.0
Brewton-Parker,1306.00244353,2017.0
Eureka,1305.62153281,2017.0
Loyola (LA),1305.51875978,2015.0
Texas-San Antonio,1305.42638776,2016.0
Vanguard,1305.13940376,2016.0
Judson,1304.93296101,2015.0
St. Katherine,1304.6471985,2015.0
St. Katherine,1304.6471985,2016.0
St. Katherine,1304.6471985,2017.0
Great Falls,1304.11140314,2017.0
Dallas Christian,1303.79531647,2013.0
Greensboro,1303.78581767,2015.0
Longwood,1303.33443662,2012.0
Monmouth,1302.93697947,2013.0
Brevard,1302.85481017,2014.0
Florida College,1302.82717956,2017.0
Johnson & Wales (NC),1302.58475353,2014.0
Niagara,1301.61354145,2014.0
Stetson,1300.57931908,2014.0
Blue Mountain College,1300.54690131,2016.0
Morgan State,1300.34489531,2016.0
Prairie View,1300.24651254,2014.0
Louisiana College,1300.09594715,2014.0
Binghamton,1299.8455376,2011.0
Dillard,1299.83465989,2014.0
Virginia Wise,1299.75953257,2013.0
Virginia Wise,1299.75953257,2014.0
Idaho State,1299.42716057,2017.0
Crowley's Ridge,1298.96003836,2016.0
Howard Payne,1298.7814297,2016.0
Monmouth,1297.81840144,2014.0
Vanguard,1297.66316045,2017.0
Huston-Tillotson,1297.62201188,2014.0
Cincinnati Christian,1297.60744901,2015.0
San Diego Christian,1297.53887294,2013.0
Radford,1297.46332507,2013.0
Tennessee-Martin,1297.36716717,2013.0
Idaho State,1297.00072116,2015.0
Southern Virginia,1296.18207553,2017.0
Citadel,1296.09868885,2016.0
Hofstra,1295.92802642,2013.0
Mars Hill,1295.83221012,2017.0
Judson,1295.49217942,2016.0
Judson,1295.49217942,2017.0
Arlington Baptist,1295.46668786,2015.0
Edward Waters,1295.20114808,2017.0
Texas A&M-Corpus Christi,1294.91429548,2012.0
Missouri-Kansas City,1294.4290215,2013.0
Reinhardt,1293.78903991,2013.0
Presbyterian,1293.68836044,2015.0
Auburn Montgomery,1293.39799322,2017.0
Auburn Montgomery,1293.39799322,2016.0
Brevard,1293.14363779,2015.0
Brevard,1293.14363779,2016.0
Piedmont,1292.4966577,2016.0
Arkansas-Pine Bluff,1292.18955347,2011.0
Stetson,1291.99530234,2011.0
Allen,1291.77996295,2015.0
Howard,1291.67785846,2017.0
Lafayette,1291.6209759,2016.0
Southeast Missouri State,1291.45604458,2016.0
Bethesda University (CA),1291.4066318,2017.0
New Hampshire,1291.19567378,2013.0
Jackson State,1290.48616355,2015.0
Cincinnati Christian,1290.3165451,2016.0
Cincinnati Christian,1290.3165451,2017.0
Louisiana-Monroe,1290.1615797,2011.0
Howard,1289.95090082,2016.0
Binghamton,1289.62871614,2017.0
Prairie View,1289.4442465,2016.0
Central Baptist,1289.16661029,2015.0
Brown,1288.70786569,2012.0
Brevard,1288.5345614,2017.0
Savannah State,1288.1344196,2015.0
Southeastern Louisiana,1288.09561266,2015.0
Oakland City,1287.6192539,2015.0
Indiana-Northwest,1287.56650755,2016.0
Spring Hill,1287.48326421,2014.0
Ecclesia,1286.54929285,2016.0
Greensboro,1286.50128991,2016.0
Crowley's Ridge,1286.31977948,2017.0
Longwood,1285.79752132,2013.0
Warren Wilson,1285.25022806,2016.0
Thomas University,1284.26273075,2016.0
Dallas Christian,1284.11243428,2014.0
Fisher College,1283.56533377,2017.0
Campbell,1283.10019918,2015.0
Delaware State,1283.02239526,2016.0
Indiana-Northwest,1282.48895393,2017.0
Hiwassee,1282.08027507,2015.0
Trinity Baptist,1281.82705189,2015.0
Webber,1281.61434572,2013.0
Delaware State,1281.41269983,2011.0
Saint Peter's,1280.94313126,2013.0
Delaware State,1279.73826179,2014.0
Houston Baptist,1279.3474334,2011.0
Sacred Heart,1279.31334483,2013.0
Milligan,1279.15979626,2013.0
Arlington Baptist,1279.0882558,2016.0
Southern Illinois-Edwardsville,1278.99878526,2017.0
Texas-Rio Grande Valley,1278.9290314,2011.0
Virginia Wise,1278.81514382,2015.0
Rochester (MI),1278.40027094,2013.0
UC-Davis,1278.19193177,2012.0
Reinhardt,1277.35714407,2014.0
Manhattan,1277.23839461,2011.0
Fisk,1277.0602072,2017.0
Ave Maria,1276.96400635,2017.0
Lyon,1276.96299541,2015.0
Northern New Mexico,1275.07642989,2017.0
Jacksonville State,1274.84716063,2011.0
Virginia Wise,1274.11406867,2016.0
Citadel,1274.10222261,2012.0
Marist,1274.05146512,2011.0
Citadel,1273.30265028,2013.0
Southern Utah,1273.20474824,2016.0
Piedmont,1273.03139255,2017.0
UC-Riverside,1272.36385849,2013.0
Niagara,1272.04868145,2016.0
Bryant,1271.59815659,2016.0
Oakwood,1271.20671308,2017.0
Oakwood,1271.20671308,2016.0
Central Baptist,1271.0658448,2016.0
Roosevelt,1270.4476518,2017.0
Howard,1269.72631863,2011.0
Alabama A&M,1269.71192484,2015.0
Fairleigh Dickinson,1269.69259624,2014.0
South Carolina State,1269.50421252,2015.0
Webber,1269.21081692,2014.0
Central Pennsylvania College,1268.71113472,2014.0
Furman,1268.41662506,2014.0
Champion Baptist,1268.15597553,2014.0
Tennessee-Martin,1267.98837946,2014.0
Blue Mountain College,1267.29187407,2017.0
Southern Utah,1266.84518692,2017.0
North Carolina A&T,1266.46151632,2016.0
Hannibal-LaGrange,1266.37916476,2016.0
Alcorn State,1266.36822802,2012.0
Nebraska-Omaha,1266.28569273,2012.0
Alabama A&M,1266.1094839,2016.0
St. Andrews,1265.12593398,2015.0
Central Arkansas,1264.55138542,2016.0
South Carolina Upstate,1264.29392419,2011.0
Furman,1264.14294954,2013.0
Coppin State,1263.5843231,2013.0
Bethune-Cookman,1262.82301875,2015.0
Coppin State,1262.75490094,2017.0
Maryland-Eastern Shore,1262.58568415,2012.0
Maryland-Baltimore County,1261.65294471,2011.0
Binghamton,1261.55271088,2016.0
Morgan State,1261.46241925,2015.0
Hiwassee,1261.40696783,2016.0
Delaware State,1261.25873278,2017.0
Saint Peter's,1261.24658075,2012.0
Northern Illinois,1260.02231698,2012.0
Jackson State,1259.94943255,2014.0
Lyon,1259.64459284,2017.0
Lyon,1259.64459284,2016.0
Jarvis Christian,1259.56742082,2016.0
Bethune-Cookman,1259.34041871,2014.0
Colgate,1259.01145694,2012.0
Warren Wilson,1258.82328221,2017.0
Dallas Christian,1258.67958121,2015.0
Dillard,1258.47074657,2015.0
IUPUI,1258.36864339,2014.0
Webber,1258.03658413,2015.0
Toccoa Falls,1257.81079701,2015.0
Louisiana College,1257.45884448,2015.0
Dartmouth,1256.93321999,2011.0
Spring Hill,1256.7546305,2015.0
Greensboro,1256.37875161,2017.0
St. Andrews,1255.19670482,2016.0
Loyola (LA),1254.56615362,2016.0
Johnson & Wales (NC),1254.52736691,2015.0
Citadel,1253.97263429,2014.0
Arlington Baptist,1253.67828281,2017.0
Florida A&M,1252.9457618,2013.0
Milligan,1252.1190881,2014.0
Dallas Christian,1251.95090954,2016.0
North Carolina A&T,1251.62375655,2015.0
Central Baptist,1250.83348183,2017.0
Oakland City,1250.69316296,2016.0
Fort Valley State,1250.61716463,2017.0
Radford,1250.5533815,2011.0
Loyola (LA),1250.50461715,2017.0
Houston Baptist,1250.49990863,2014.0
Maine,1250.45774198,2017.0
Fairfield,1250.35555942,2015.0
IUPUI,1250.01770587,2013.0
Tennessee State,1249.67651112,2015.0
Reinhardt,1248.98551357,2015.0
Chicago State,1248.44767911,2017.0
North Carolina A&T,1248.27974533,2014.0
Idaho State,1247.95120896,2013.0
Howard Payne,1246.81288345,2017.0
Spring Hill,1245.78374826,2016.0
Oakland City,1245.28909686,2017.0
St. Andrews,1245.11661873,2017.0
Thomas University,1245.0067977,2017.0
Montreat,1244.55669568,2013.0
Alabama State,1244.48783635,2013.0
Western Illinois,1243.81010507,2011.0
Virginia Wise,1243.14205855,2017.0
Hannibal-LaGrange,1242.96867989,2017.0
Central Arkansas,1242.67222552,2012.0
Longwood,1242.23662762,2014.0
Dallas Christian,1241.70978008,2017.0
Central Arkansas,1241.32035269,2011.0
Navy,1241.16175517,2014.0
Fairleigh Dickinson,1240.8715222,2015.0
Dillard,1239.96272978,2017.0
Dillard,1239.96272978,2016.0
Ecclesia,1237.44515125,2017.0
Huston-Tillotson,1236.9710411,2015.0
Huston-Tillotson,1236.9710411,2016.0
Hiwassee,1236.82853388,2017.0
Rochester (MI),1236.46092668,2014.0
Chicago State,1234.99172391,2011.0
Longwood,1233.52635511,2017.0
San Jose State,1232.97823692,2015.0
Trinity Baptist,1232.74491687,2016.0
Towson,1232.68854357,2011.0
San Diego Christian,1231.58255707,2014.0
Webber,1231.01122578,2016.0
Maryland-Baltimore County,1230.3682514,2013.0
Fairleigh Dickinson,1227.91719931,2011.0
Mississippi Valley State,1227.48453254,2017.0
Liberty,1227.34188009,2015.0
Spring Hill,1226.56349209,2017.0
Alcorn State,1226.46716564,2013.0
Arkansas-Pine Bluff,1225.96808384,2016.0
Alabama A&M,1224.94268814,2013.0
Saint Francis (PA),1224.58637069,2012.0
Milligan,1223.92730455,2015.0
Howard,1223.61101697,2014.0
Central Pennsylvania College,1223.48921319,2015.0
Maryland-Baltimore County,1222.20942594,2014.0
Allen,1221.85315139,2016.0
Canisius,1221.02940013,2012.0
Saint Francis (PA),1220.27903822,2013.0
Central Connecticut State,1220.26912241,2015.0
Louisiana-Monroe,1219.68572876,2012.0
Toccoa Falls,1218.51044415,2016.0
Alcorn State,1218.30734888,2011.0
Rochester (MI),1215.68223614,2015.0
Jackson State,1215.30574947,2012.0
Johnson & Wales (NC),1214.91563867,2016.0
Mississippi Valley State,1214.35537649,2013.0
Alabama State,1214.0137183,2017.0
Georgia Southern,1213.3162058,2011.0
Presbyterian,1212.83226987,2017.0
Northern Arizona,1212.02061731,2012.0
Dartmouth,1211.13715005,2012.0
Milligan,1209.71303401,2016.0
South Carolina State,1208.79355404,2014.0
Alabama A&M,1207.16728777,2012.0
Maine,1206.85021985,2014.0
Webber,1206.74422777,2017.0
Chicago State,1206.62305028,2016.0
Lamar,1205.8420517,2013.0
Howard,1204.86699114,2013.0
Navy,1204.86163747,2013.0
Presbyterian,1204.81794776,2014.0
Milligan,1204.53180926,2017.0
Huston-Tillotson,1203.93157033,2017.0
Louisiana-Monroe,1203.40335177,2013.0
Jarvis Christian,1202.97650149,2017.0
Tennessee-Martin,1201.30876087,2012.0
Radford,1200.64841754,2012.0
Louisiana College,1200.49735607,2016.0
Lamar,1198.8295994,2014.0
Champion Baptist,1198.62833817,2016.0
Champion Baptist,1198.62833817,2017.0
Champion Baptist,1198.62833817,2015.0
Mississippi Valley State,1198.05736653,2016.0
Toledo,1197.08281723,2011.0
Rochester (MI),1196.82880446,2016.0
Northern Illinois,1196.27841967,2013.0
Reinhardt,1195.52565972,2016.0
Kennesaw State,1195.50073014,2014.0
Rochester (MI),1193.88415888,2017.0
Binghamton,1193.35674868,2015.0
Centenary (LA),1192.89655574,2011.0
Reinhardt,1192.27668465,2017.0
San Diego Christian,1191.12299438,2015.0
Cornell,1190.54111455,2014.0
Maryland-Baltimore County,1189.56538389,2016.0
Trinity Baptist,1189.47583831,2017.0
