TEAM,ELO,YEAR
Seattle,1486.3403320387456,2017
Tennessee-Martin,1617.2636678012095,2017
Cal State Fullerton,1647.840392654821,2017
Bob Jones University,1330.6903392290108,2017
Quincy,1477.8936135046406,2017
Clarks Summit,1423.9740294182739,2017
Florida Tech,1367.568402627344,2017
Minnesota-Crookston,1465.7370266232442,2017
UC-Irvine,1754.3713839384245,2017
Hardin-Simmons,1432.3579510344898,2017
San Francisco,1742.3486103094297,2017
Mesa State,1493.8761828178083,2017
Wheelock,1368.0293359215639,2017
St. Ambrose,1475.2072098862147,2017
Elizabeth City State,1471.608640051226,2017
LeTourneau,1385.6331872951982,2017
Oklahoma,1850.2930423586151,2017
Huston-Tillotson,1172.6711817615458,2017
Radford,1481.6190611924483,2017
Alaska-Anchorage,1300.483252361439,2017
Tulane,1475.6373639233025,2017
McMurry,1424.0798843775415,2017
Southern Virginia,1263.415642854002,2017
Lafayette,1348.368694539096,2017
St. Joseph's (NY),1396.5857439844062,2017
Mary,1441.0064203740328,2017
Milligan,1171.5428480199434,2017
Chowan,1342.3059396114093,2017
Peru State,1387.4748245396377,2017
Sam Houston State,1588.9911282943267,2017
South Dakota School of Mines,1383.9185572730426,2017
Missouri,1613.032144887192,2017
Occidental,1429.2915006831302,2017
Berea,1384.5842642221232,2017
Louisiana Tech,1763.1883667800505,2017
Florida Memorial,1307.814583983725,2017
Southwest Assemblies of God,1475.3723550523189,2017
Carroll (MT),1366.4151402340412,2017
Southern Nazarene,1497.387251975039,2017
Wingate,1458.2838585568782,2017
Siena Heights,1420.3375735413097,2017
Randolph,1325.4723592869445,2017
UC-San Diego,1452.372262467546,2017
Vassar,1470.0,2017
Hampton,1466.4474572425997,2017
Selma University,1277.5319707111653,2017
Bryn Athyn,1451.391889633762,2017
North Carolina-Wilmington,1969.153567083017,2017
Spring Hill,1198.4506625647498,2017
Lebanon Valley,1474.0420329999245,2017
Texas Wesleyan,1443.3353388532605,2017
Central Methodist,1455.853434952058,2017
Hillsdale Baptist/Randall (Ok.),1409.288713417153,2017
Glenville State,1472.5839895213328,2017
Indiana State,1589.75273174303,2017
St. Katherine,1278.615826810118,2017
Howard,1299.1786534134583,2017
South Alabama,1527.7261837013673,2017
Shawnee State,1487.3020643358986,2017
Navy,1507.3772595465496,2017
Penn State-Abington,1463.8551698290016,2017
Central Michigan,1535.024408354861,2017
Goldey-Beacom,1307.0282077298639,2017
Life Pacific,1356.1650013388748,2017
Belmont Abbey,1419.951554848755,2017
Lander,1464.6675380856248,2017
West Alabama,1369.6277893567133,2017
Alice Lloyd,1392.7455995725952,2017
Marshall,1754.494956979969,2017
Southwestern Adventist,1462.7636176829485,2017
Loyola (LA),1217.6966350552743,2017
Arizona State,1877.9806896170087,2017
Tennessee Tech,1481.173018587195,2017
Wesley,1437.350365869885,2017
Warren Wilson,1231.5113284666688,2017
Toccoa Falls,1135.8393143744333,2017
Cabrini,1481.9196136472187,2017
Hiram,1436.2132572131638,2017
Robert Morris,1457.2695119821371,2017
St. Francis (NY),1115.3255633649694,2017
Central Washington,1480.6121570051869,2017
Millikin,1470.0,2017
Academy of Art,1464.919841335993,2017
Fairleigh Dickinson-Florham,1387.721176346215,2017
Mayville State,1293.5183391396433,2017
Furman,1727.5630664230844,2017
North Georgia,1459.5938636588298,2017
Rust,1415.0351856036602,2017
Dickinson State (ND),1429.3519469901878,2017
Western New Mexico,1346.1119177041653,2017
Morris College,1429.6369192898674,2017
Jacksonville,1478.4476655930437,2017
Coast Guard,1447.2860147730478,2017
Crown College,1415.9217578056796,2017
New Hampshire,1646.5517857901941,2017
Houghton,1445.4496073048526,2017
Champion Baptist,1159.8432395539871,2017
Towson,1738.3633627749384,2017
Alabama-Birmingham,1611.3645119033758,2017
Webber,1173.2051995492798,2017
Stetson,1389.9241241634627,2017
Southern Illinois,1753.419874298228,2017
Pace,1479.4085662690823,2017
Clemson,1942.484198118739,2017
Baylor,2091.0779995620887,2017
Cal Poly,1511.8901000754101,2017
Murray State,1543.6256773844536,2017
Delaware State,1260.7036867974014,2017
Hartwick,1447.4978078051495,2017
Marietta,1487.2150992223274,2017
Maine-Fort Kent,1428.0413957096418,2017
Minnesota,2034.1496422965774,2017
Tiffin,1452.3096530963578,2017
Centenary (LA),1128.045774889334,2017
Peace,1452.3643003310851,2017
William & Mary,1713.733130152671,2017
Ferris State,1402.9525218433032,2017
Albion,1402.6296152458394,2017
Southern Oregon,1489.604183737303,2017
Rosemont,1460.1098832280718,2017
Florida,2074.295022879675,2017
Brevard,1257.1321665037913,2017
Duquesne,1463.4133631278546,2017
Catholic,1469.609620784562,2017
Calumet College,1473.9801100490513,2017
Vanderbilt,2040.5535877018024,2017
Boston University,1589.9775785871952,2017
Dubuque,1497.5585048750333,2017
Kean,1360.7766236912844,2017
Akron,1848.9410582350017,2017
Colorado-Colorado Springs,1465.358421815656,2017
Lamar,1560.6745467358292,2017
Northwest Indian College,1429.8461372946783,2017
Hanover,1489.5836106332697,2017
Maine-Machias,1432.0694746921065,2017
Wayne State (NE),1422.190472677825,2017
Southeastern Louisiana,1482.3868224931798,2017
Old Westbury,1468.2729799614476,2017
Truman State,1423.8835705758706,2017
Utah,1991.0468235329326,2017
Long Island University,1518.8563640260647,2017
Tabor College,1353.6593993626661,2017
Rhode Island,2035.9221298713746,2017
Bluefield State,1444.4909245611232,2017
Mount Saint Vincent,1380.8944649121283,2017
Portland State,1463.598807753706,2017
Washington College,1350.976644456525,2017
Northeastern State,1467.1566998767776,2017
Paine,1420.6812928721956,2017
New Hope Christian,1415.4368965694234,2017
Wisconsin-Parkside,1462.677617403004,2017
Belhaven (MS),1427.0877088685943,2017
Union (TN),1455.0857880233743,2017
Northwood (TX),1389.8421468541728,2017
West Virginia Tech,1332.9399660615454,2017
Buffalo,1756.4218947249478,2017
Westminster (PA),1481.1966715440847,2017
Abilene Christian,1476.3717456547877,2017
Oregon Tech,1481.1809579460398,2017
Shenandoah,1297.344896964728,2017
Marygrove,1349.8347049010074,2017
South Dakota State,1816.291323154305,2017
Bucknell,1774.9328926601693,2017
Louisiana State-Alexandria,1293.1715264695094,2017
Seton Hill,1481.315173249834,2017
Virginia Tech,2072.5343707407665,2017
Midwestern State,1495.420223877961,2017
Greensboro,1223.6307335466377,2017
Whittier,1457.7474121754758,2017
Baker,1480.059668144857,2017
Earlham (IN),1450.404501647805,2017
Columbia,1534.6721328529875,2017
Lynchburg,1436.6158572183158,2017
Southern Poly,1480.216407822012,2017
Grace Bible,1458.1399522317463,2017
Jamestown,1471.1838798823471,2017
North Texas,1357.3406786449493,2017
Lindsey Wilson,1452.714492714366,2017
Rowan,1456.6039569208936,2017
Trinity Baptist,1155.93434776723,2017
Paul Quinn,1418.2510953252672,2017
Western Oregon,1469.4370550522478,2017
Bluefield College (VA),1317.495967720287,2017
Penn State-Harrisburg,1422.0373337294657,2017
Science and Arts of Oklahoma,1473.9761492802843,2017
Moravian,1455.2076493446352,2017
Clayton State,1480.3870958797506,2017
Northwood (MI),1442.5320425865511,2017
Utah Valley,1578.5396887076104,2017
Limestone,1438.8120663716734,2017
Manchester,1391.142458941545,2017
Menlo,1357.2197740463348,2017
Bowling Green State,1589.4465463682313,2017
Elon,1640.6165130540498,2017
Memphis,1781.6950753934502,2017
Master's,1429.0384451501159,2017
Urbana,1331.4090268301868,2017
UC-Merced,1384.4014661455974,2017
Illinois State,2034.6241305800186,2017
Marymount (VA),1445.7605667210469,2017
Appalachian State,1461.0052754905255,2017
Rochester (MI),1160.7303321717181,2017
Purdue Calumet,1374.8265115902414,2017
Sioux Falls,1481.7793139572595,2017
Kansas State,1965.390721433739,2017
Grace,1470.7291352732223,2017
Ohio Dominican,1402.8698172797324,2017
Taylor (IN),1471.7571948991967,2017
Walla Walla,1293.9472460882364,2017
MacMurray,1371.3224484670259,2017
Western Michigan,1758.5167109894187,2017
Montana,1603.501336189725,2017
Mobile,1336.445716647826,2017
Trinity Christian,1357.8006417992153,2017
Fayetteville State,1468.9089630615167,2017
Texas A&M-Kingsville,1374.0239672478149,2017
Nazareth,1490.6248115232595,2017
Aurora,1473.1246591885704,2017
Evergreen State,1338.16663075636,2017
Avila,1465.241610170114,2017
Immaculata,1476.8562535001083,2017
Dillard,1206.4390938092256,2017
Salisbury,1411.7109894703858,2017
Arkansas-Pine Bluff,1161.5839260778032,2017
Nicholls State,1433.4594506566111,2017
Manhattan,1398.61155860146,2017
St. Francis (IL),1365.1482186935964,2017
Montana Western,1380.5423961373083,2017
Blue Mountain College,1235.8466658096552,2017
San Diego State,1819.8246581681353,2017
Southern Vermont,1482.1298975475954,2017
Northwest Christian,1461.7590719560121,2017
La Salle,1650.5996589254262,2017
Morgan State,1379.3843597807954,2017
Cal State Northridge,1464.7517223347722,2017
Xavier,1986.3839664181858,2017
Delaware,1545.6509937209555,2017
Union (NY),1440.446178763397,2017
Ohio Mid-Western,1456.5465633574065,2017
North Carolina,2239.4059336574446,2017
Connecticut,1844.8614919026677,2017
West Virginia Wesleyan,1458.3300422170087,2017
Northern Colorado,1458.0040186554527,2017
Fairleigh Dickinson,1303.817774196117,2017
William Woods,1431.2447642610473,2017
Northern Kentucky,1838.9472258946128,2017
Jacksonville State,1670.3894074266263,2017
Hiwassee,1210.3246849395907,2017
Lincoln,1469.249195552112,2017
Benedictine (AZ),1414.6492622787737,2017
Florida Atlantic,1463.7925348238518,2017
Southern Mississippi,1416.817520960235,2017
Catawba,1427.8639367342332,2017
Mount Ida,1465.5668639136375,2017
Nevada-Las Vegas,1575.1293395982352,2017
Louisiana-Lafayette,1741.6034179732142,2017
Dartmouth,1443.059061825009,2017
Missouri-St. Louis,1483.1201992168026,2017
Dowling,1468.0225007277254,2017
Pacific,1543.8996421345446,2017
Queens (NC),1470.0,2017
North Carolina A&T,1072.3035639052914,2017
Illinois-Chicago,1529.2383777557754,2017
Colby-Sawyer,1449.0973879834828,2017
DePaul,1591.425747390124,2017
Notre Dame de Namur,1443.1758447482352,2017
Harris-Stowe,1342.3514775532074,2017
Indiana-Kokomo,1319.0474989290856,2017
St. Thomas (FL),1481.568770818386,2017
University of California,1989.874620376719,2017
McNeese State,1315.0968280333618,2017
East Carolina,1688.5593561812711,2017
Missouri-Kansas City,1622.3558939295467,2017
College of Idaho,1443.3195666136644,2017
Ouachita,1484.6533026725886,2017
North Park,1493.7502667475399,2017
Dean,1473.8617202448888,2017
Central Pennsylvania College,1085.0122307767356,2017
Cal State Monterey Bay,1419.7290456240903,2017
Hope International,1386.7598011190348,2017
Holy Names,1304.7624254874754,2017
Seton Hall,2112.9968951280757,2017
Cumberland University,1476.8887068934605,2017
Johnson & Wales (RI),1402.9552670192493,2017
Rutgers-Newark,1475.1149126087425,2017
Coppin State,1260.0084641674644,2017
UC-Santa Cruz,1323.1418701654477,2017
Massachusetts Institute of Technology,1437.9197908278431,2017
Iowa Wesleyan,1398.3520984936192,2017
Providence,2047.689655998791,2017
Philander Smith,1423.2084436770358,2017
Bethesda,1464.622765696737,2017
Georgetown,1782.96791347608,2017
Jarvis Christian,1170.5063308224503,2017
Campbellsville,1406.161015855928,2017
Mt. St. Mary (NY),1469.8433595343492,2017
Iona,1744.99310062944,2017
Fort Hays State,1495.8869768146262,2017
Texas-El Paso,1706.307448043688,2017
Asbury,1399.6312494635995,2017
Brown,1455.5356002623207,2017
Sonoma State,1389.9990341829198,2017
Goshen,1482.6430545410788,2017
Southern Arkansas,1445.0632266205907,2017
Marian (IN),1470.0,2017
Duke,2255.0912963091214,2017
Wentworth,1420.7696454384688,2017
Saint Rose,1493.9755810547292,2017
Defiance,1475.3128368011244,2017
Hawaii,1592.6303067854217,2017
Florida National University,1361.1974002750187,2017
Anderson (SC),1427.8996588101118,2017
Holy Cross,1473.6295657784744,2017
George Mason,1775.9942310102635,2017
Tulsa,1723.393076580566,2017
Morehead State,1582.4429590942505,2017
Cincinnati,2097.820449896425,2017
Texas-Rio Grande Valley,1346.106983785133,2017
Worcester Tech,1475.6564672704153,2017
College of Charleston,1834.3810172530764,2017
Wiley,1433.0448998892186,2017
La Verne,1306.1703601850709,2017
Maine-Presque Isle,1449.6777110549601,2017
Morrisville State,1455.2618986568914,2017
Dickinson College,1457.0864959089884,2017
Alabama-Huntsville,1399.6820626247234,2017
Emporia State,1463.1254613805947,2017
Barry,1472.5839895213328,2017
Multnomah,1452.5837775182104,2017
Texas State,1698.1599180977767,2017
Campbell,1522.247432164367,2017
Texas-Dallas,1488.1704961782798,2017
NYIT,1431.2256084826251,2017
Carroll,1479.0743126433367,2017
Texas Southern,1666.5658316343342,2017
Rutgers,1740.226039707684,2017
Ball State,1767.3506422464563,2017
Saint Joseph's (IN),1376.2431581380088,2017
Cal State Bakersfield,1821.4628588808264,2017
Milwaukee,1551.6722460691058,2017
Liberty,1636.287976665639,2017
Southern,1375.7640099184237,2017
Thomas (ME),1446.480816381825,2017
Valley Forge,1454.130269484321,2017
Mercy,1428.0759485693902,2017
Presentation,1470.09609953738,2017
Texas A&M-International,1386.0126725443508,2017
San Jose State,1621.1222753986967,2017
Ohio Christian,1485.5746620471161,2017
Purdue North Central,1458.907622650311,2017
Northern Arizona,1382.5567946009007,2017
Adams State,1457.2626697736441,2017
Jackson State,1353.1268518163627,2017
Charleston Southern,1445.9247699497373,2017
Hood,1402.6933191648977,2017
San Diego,1564.0327521041133,2017
Eastern Michigan,1619.5804236101571,2017
Regis (CO),1476.4764331010583,2017
Pittsburgh-Bradford,1492.8092418950982,2017
Michigan-Dearborn,1446.116439398856,2017
Cal State San Marcos,1419.9945022002319,2017
Arkansas State,1587.7996147170259,2017
Adrian,1474.531211738099,2017
Linfield,1388.3822882514498,2017
Emerson,1417.6555322009644,2017
Florida Gulf Coast,1834.718276434543,2017
Nova Southeastern,1482.8622424197397,2017
Philadelphia,1479.9079952429279,2017
Kentucky Christian,1420.6213391635067,2017
Louisiana State-Shreveport,1396.4497000444526,2017
Southwestern (AZ),1467.856205055197,2017
Cameron,1348.5812211258362,2017
Eastern Oregon,1430.8862384247086,2017
Waldorf,1317.3978055378702,2017
Biola,1494.6627238319938,2017
Mississippi,1929.2253635693905,2017
Cornerstone,1457.9036882064565,2017
Middle Georgia State,1384.8425427970942,2017
Rio Grande,1380.2811351898577,2017
North Greenville,1313.369656073062,2017
Rice,1698.1432131465374,2017
Reinhardt,1159.0004333225606,2017
Bradley,1619.5880120478257,2017
Southwestern Christian,1463.0981969040201,2017
University of the Ozarks,1493.8751978996236,2017
Mount Olive,1491.2560184201154,2017
Maryland,2016.4041160884851,2017
Auburn,1789.4864941774292,2017
Penn State-Mont Alto,1462.8845737777194,2017
Chapman,1456.2625331667273,2017
Concordia (OR),1441.0124787683217,2017
Florida A&M,1142.8425819548213,2017
Old Dominion,1727.966873851104,2017
Notre Dame (CA),1444.6983988187158,2017
Mississippi College,1343.92586186578,2017
Barber-Scotia,1320.4608764503382,2017
Clearwater Christian,1473.4254321442495,2017
Troy,1779.6605168785804,2017
Cincinnati Christian,1256.927075396795,2017
Emory,1464.0019064980559,2017
Elmhurst,1490.0888368012786,2017
North Carolina-Asheville,1740.82270392978,2017
Chestnut Hill,1434.8262875675393,2017
Henderson State,1384.4042952959085,2017
Idaho State,1294.1660752247926,2017
Bryant,1376.1133172593563,2017
Nichols,1480.888312551559,2017
Great Falls,1281.0364862252015,2017
East-West,1451.1907887308766,2017
Syracuse,2011.2338257010529,2017
Southeast Missouri State,1506.3448343881696,2017
Portland Bible College,1462.357550240388,2017
Caldwell,1446.0425056799877,2017
Gonzaga,2254.832623370152,2017
Saint Francis (PA),1486.6192144646607,2017
Angelo State,1458.1625045439312,2017
St. Edward's,1299.7324818453958,2017
Savannah State,1456.1594818986969,2017
Capital,1466.93357506566,2017
Albany State (GA),1417.796179385348,2017
Saint Leo,1457.467241985221,2017
Southeastern Oklahoma State,1395.374673552593,2017
Covenant,1355.6192245405066,2017
Philadelphia Biblical,1425.065449249479,2017
Holy Cross (IN),1444.616825531487,2017
Fontbonne,1388.765655788741,2017
Midland Lutheran,1470.6777603875482,2017
Cleveland State,1449.4254100393302,2017
Canisius,1542.270799306868,2017
Norfolk State,1487.4141157456017,2017
Western Carolina,1426.783902735539,2017
Ohio State,1867.797752110485,2017
Daniel Webster,1365.247581676444,2017
Benedictine-Springfield,1462.2368896738817,2017
Johnson University,1298.9045444459334,2017
San Francisco State,1358.8495448119586,2017
Chicago State,1254.044490571001,2017
St. Thomas (TX),1286.419934859245,2017
Iowa,1966.3099285575413,2017
South Carolina State,1369.1533879885383,2017
City College of New York,1427.0299207267399,2017
Missouri S&T,1406.7375503614808,2017
Mars Hill,1271.3332874310986,2017
Muhlenburg,1488.253145507806,2017
Southern Illinois-Edwardsville,1275.03956125231,2017
Kent State,1864.827415095363,2017
Kennesaw State,1557.2122920628633,2017
Virginia Commonwealth,2009.4371612159196,2017
College of New Jersey,1422.8039563900559,2017
Milwaukee Engineering,1483.5170645094086,2017
Monmouth,1883.309732819158,2017
Cal State Stanislaus,1468.4488162253097,2017
Oglethorpe,1437.595605745503,2017
Tusculum,1368.5582642031832,2017
East Texas Baptist,1433.868218598505,2017
Brigham Young-Hawaii,1421.6903923738741,2017
Miami (OH),1505.518236318984,2017
Bristol University,1334.933844780144,2017
Southeastern,1342.2656943343352,2017
Iowa State,2171.670247762256,2017
Tampa,1475.3006140936839,2017
Tuskegee,1439.8605885367326,2017
John Brown,1461.7058331418477,2017
Worcester State,1475.2782513138482,2017
Dominican (CA),1393.6872795706222,2017
Citadel,1429.7472350572677,2017
Montana State,1553.1551806957937,2017
